"","pitcher_id","year","pitches","stuff_rv_70","pitch_rv_150"
"1357",669372,2024,515,-0.13,-0.043
"1358",669373,2024,2733,-0.431,-0.954
"1359",669387,2024,865,-0.155,-0.365
"1360",669391,2024,69,0.764,-0.035
"1361",669395,2024,16,0.639,1.571
"1362",669422,2024,327,0.314,0.791
"1363",669432,2024,2240,0.256,0.072
"1364",669438,2024,365,-0.069,0.036
"1365",669456,2024,166,0.502,0.174
"1366",669459,2024,145,0.837,0.449
"1367",669461,2024,1355,0.32,0.069
"1368",669467,2024,1876,0.12,-0.091
"1369",669620,2024,350,0.54,0.199
"1370",669622,2024,935,-0.368,-0.37
"1371",669674,2024,698,0.146,0.346
"1372",669711,2024,1023,-0.059,-0.595
"1373",669713,2024,1073,0.513,0.188
"1374",669721,2024,505,0.612,0.286
"1375",669724,2024,434,0.119,-0.203
"1376",669796,2024,89,0.301,0.133
"1377",669854,2024,2645,0.134,0.073
"1378",669912,2024,195,0.346,0.191
"1379",669923,2024,2958,-0.06,-0.73
"1380",669952,2024,413,0.42,-0.252
"1381",670036,2024,385,-0.202,-0.589
"1382",670046,2024,402,0.74,0.931
"1383",670059,2024,859,-0.566,-0.175
"1384",670102,2024,1557,0.477,0.14
"1385",670103,2024,25,-0.198,-0.086
"1386",670124,2024,708,-0.221,0.08
"1387",670161,2024,51,0.59,2.551
"1388",670167,2024,891,-0.155,-0.101
"1389",670174,2024,1239,-0.398,-0.614
"1390",670219,2024,39,-0.104,0.479
"1391",670241,2024,257,0.373,0.523
"1392",670280,2024,1007,-0.269,-0.572
"1393",670766,2024,712,0.599,0.892
"1394",670810,2024,151,0.286,-0.64
"1395",670871,2024,271,-0.472,-0.141
"1396",670950,2024,1160,-0.031,0.166
"1397",670955,2024,669,-0.655,-0.67
"1398",670970,2024,1047,-0.447,-1.042
"1399",670990,2024,763,-0.402,0.363
"1400",671096,2024,2324,0.677,0.766
"1401",671106,2024,1655,0.823,0.897
"1402",671109,2024,45,0.26,1.691
"1403",671111,2024,282,0.554,0.55
"1404",671131,2024,138,-0.019,0.296
"1405",671212,2024,964,-0.108,0.171
"1406",671305,2024,600,-0.921,-0.433
"1407",671345,2024,883,-0.13,-0.549
"1408",671737,2024,2291,-0.472,-0.522
"1409",671922,2024,1160,-0.169,-0.683
"1410",672282,2024,1553,0.147,0.133
"1411",672335,2024,858,-0.296,-0.025
"1412",672391,2024,365,-0.486,-0.798
"1413",672456,2024,1533,0.342,0.193
"1414",672552,2024,176,1.054,1.626
"1415",672578,2024,560,-0.201,-0.322
"1416",672582,2024,944,-0.205,-0.518
"1417",672710,2024,1071,0.242,0.187
"1418",672782,2024,214,0.409,0.127
"1419",672851,2024,177,0.227,0.388
"1420",672860,2024,348,-0.886,-0.36
"1421",673380,2024,490,-0.435,-1.253
"1422",673513,2024,1024,-0.578,-0.373
"1423",673540,2024,73,-0.253,-0.575
"1424",673929,2024,560,0.084,0
"1425",674003,2024,1173,1.037,0.29
"1426",674072,2024,702,0.975,1.092
"1427",674285,2024,493,-0.477,-0.201
"1428",674370,2024,1053,-0.144,0.208
"1429",674444,2024,82,-0.445,-0.137
"1430",674944,2024,243,0.138,-0.761
"1431",675540,2024,633,0.664,0.402
"1432",675627,2024,783,-0.148,-0.616
"1433",675650,2024,260,-0.198,-0.008
"1434",675911,2024,178,-0.232,-0.425
"1435",675921,2024,537,0.407,-0.016
"1436",675989,2024,312,-0.035,-0.254
"1437",676083,2024,175,0.396,0.025
"1438",676092,2024,673,0.103,-0.417
"1439",676105,2024,354,-0.139,0.291
"1440",676106,2024,1013,0.55,0.124
"1441",676130,2024,1219,-0.011,0.724
"1442",676254,2024,1183,0.042,-0.196
"1443",676272,2024,1050,-0.063,0.393
"1444",676282,2024,710,0.248,0.571
"1445",676391,2024,4,NA,NA
"1446",676395,2024,942,-0.169,-0.467
"1447",676428,2024,643,0.139,-0.53
"1448",676440,2024,2848,0.309,0.074
"1449",676477,2024,319,-0.038,0.242
"1450",676508,2024,156,0.533,-0.092
"1451",676534,2024,984,0.04,0.05
"1452",676568,2024,44,-0.095,-0.901
"1453",676596,2024,529,0.179,0.442
"1454",676604,2024,75,-0.058,0.073
"1455",676614,2024,374,0.526,0.645
"1456",676617,2024,194,-0.5,-0.001
"1457",676661,2024,214,0.013,0.305
"1458",676664,2024,2852,0.649,0.303
"1459",676680,2024,298,0.405,-0.275
"1460",676684,2024,1136,-0.039,-0.45
"1461",676702,2024,545,-0.148,0.202
"1462",676710,2024,2817,0.272,-0.384
"1463",676714,2024,348,0.169,0.087
"1464",676755,2024,100,-0.045,0.477
"1465",676760,2024,377,0.029,0.341
"1466",676775,2024,832,-0.465,-0.494
"1467",676879,2024,483,-0.286,-0.182
"1468",676961,2024,63,0.584,0.441
"1469",676962,2024,848,0.047,0.089
"1470",676969,2024,177,-0.63,-0.805
"1471",676974,2024,966,-0.141,-0.081
"1472",676979,2024,2358,-0.088,-0.646
"1473",677020,2024,215,0.133,0.63
"1474",677053,2024,905,0.2,-0.325
"1475",677076,2024,15,1.286,0.602
"1476",677161,2024,954,-0.22,-0.583
"1477",677865,2024,98,0.686,0.652
"1478",677944,2024,1288,0.442,-0.262
"1479",677955,2024,151,-0.149,0.125
"1480",677958,2024,218,0.051,-0.576
"1481",677960,2024,1410,-0.094,0.091
"1482",677976,2024,182,0.265,0.954
"1483",678020,2024,176,-0.797,-1.272
"1484",678061,2024,383,-0.324,0.848
"1485",678226,2024,330,-0.52,-0.67
"1486",678368,2024,1092,1.027,0.896
"1487",678394,2024,2705,-0.398,-0.518
"1488",678495,2024,846,0.066,0.105
"1489",678606,2024,474,-0.257,-0.651
"1490",678692,2024,303,-0.604,-0.13
"1491",678821,2024,181,-0.164,0.608
"1492",678906,2024,204,-0.038,0.636
"1493",679156,2024,328,0.256,0.577
"1494",679358,2024,42,-0.102,0.633
"1495",679525,2024,2155,0.251,0.336
"1496",679845,2024,3,NA,NA
"1497",679885,2024,1171,-1.499,-1.369
"1498",680570,2024,1864,0.112,-0.545
"1499",680573,2024,2290,0.408,0.073
"1500",680686,2024,175,0.629,1.495
"1501",680689,2024,26,0.006,-0.261
"1502",680694,2024,674,-0.251,-0.522
"1503",680704,2024,999,-0.106,0.332
"1504",680730,2024,2397,0.582,0.554
"1505",680732,2024,309,0.204,0.041
"1506",680736,2024,592,0.11,0.203
"1507",680739,2024,141,0.212,1.225
"1508",680742,2024,68,-0.359,-0.296
"1509",680744,2024,403,0.165,0.306
"1510",680767,2024,1276,-0.185,0.048
"1511",680880,2024,291,-0.259,0.551
"1512",680885,2024,1882,-0.188,-0.811
"1513",680891,2024,98,-0.919,-0.339
"1514",680897,2024,734,0.018,1.336
"1515",681035,2024,787,-0.057,-0.02
"1516",681066,2024,327,0.59,0.737
"1517",681190,2024,1682,0.45,0.1
"1518",681217,2024,164,0.284,0.205
"1519",681293,2024,2500,0.129,-0.072
"1520",681347,2024,68,0.243,1.019
"1521",681402,2024,453,-0.193,-0.623
"1522",681432,2024,437,0.394,0.486
"1523",681517,2024,695,-0.134,-0.505
"1524",681676,2024,1185,-0.126,-0.042
"1525",681799,2024,474,0.353,0.015
"1526",681806,2024,35,0.117,-0.773
"1527",681810,2024,173,0.647,0.298
"1528",681857,2024,1834,0.351,0.552
"1529",681867,2024,1755,0.708,0.651
"1530",681869,2024,818,-0.069,0.261
"1531",681870,2024,198,0.591,0.691
"1532",681871,2024,71,0.469,1.432
"1533",681882,2024,112,-0.288,0.182
"1534",681892,2024,647,-0.174,0.381
"1535",681911,2024,1086,-0.157,-0.474
"1536",681982,2024,481,-0.465,-0.763
"1537",682052,2024,178,0.469,1.278
"1538",682073,2024,1,NA,NA
"1539",682120,2024,987,0.005,0.111
"1540",682175,2024,50,-0.017,1.9
"1541",682227,2024,253,0.48,0.976
"1542",682243,2024,2743,-0.033,-0.508
"1543",682254,2024,158,-0.662,-1.699
"1544",682610,2024,1484,-0.035,0.405
"1545",682842,2024,258,-1.135,-0.724
"1546",682847,2024,2140,-0.211,-0.262
"1547",682989,2024,107,-0.542,0.292
"1548",682990,2024,808,0.343,0.339
"1549",683003,2024,1802,-0.147,-0.714
"1550",683004,2024,669,-0.144,-0.063
"1551",683021,2024,1,NA,NA
"1552",683068,2024,85,-0.169,0.7
"1553",683155,2024,2021,0.742,0.021
"1554",683232,2024,1007,-0.356,-0.387
"1555",683409,2024,512,0.164,0.405
"1556",683568,2024,137,0.039,0.858
"1557",683618,2024,59,-0.02,0.106
"1558",683627,2024,999,0.198,0.616
"1559",683769,2024,1068,0.061,-0.579
"1560",683822,2024,62,0.561,1.737
"1561",684007,2024,2570,0.069,-0.493
"1562",684320,2024,1501,0.168,0.365
"1563",685107,2024,242,0.379,0.261
"1564",685116,2024,158,0.359,0.066
"1565",685126,2024,110,-0.131,0.088
"1566",685299,2024,603,0.655,0.271
"1567",685314,2024,26,0.19,1.178
"1568",685801,2024,300,-0.811,-0.98
"1569",686294,2024,20,0.388,-0.08
"1570",686539,2024,1072,-0.012,-0.027
"1571",686563,2024,2023,0.05,-0.004
"1572",686580,2024,810,-0.368,-0.497
"1573",686613,2024,2782,-0.047,-0.216
"1574",686642,2024,427,-0.005,0.74
"1575",686654,2024,86,-0.295,-0.336
"1576",686730,2024,1545,0.507,0.113
"1577",686747,2024,269,0.773,0.627
"1578",686751,2024,57,-0.459,-0.571
"1579",686752,2024,2142,-0.222,-0.369
"1580",686790,2024,39,0.507,0.781
"1581",686796,2024,343,0.728,1.008
"1582",686799,2024,858,-0.052,-0.442
"1583",686826,2024,1002,-0.045,0.478
"1584",686973,2024,892,-0.31,-0.259
"1585",686993,2024,64,-0.1,-0.403
"1586",687014,2024,225,0.485,0.328
"1587",687134,2024,551,0.07,0.031
"1588",687145,2024,8,-0.339,0.217
"1589",687330,2024,1029,0.134,-1.143
"1590",687362,2024,138,0.449,1.209
"1591",687377,2024,97,0.18,-0.058
"1592",687396,2024,60,0.213,0.894
"1593",687424,2024,297,-0.092,0.117
"1594",687765,2024,2472,0.16,-0.168
"1595",687792,2024,1576,0.225,0.804
"1596",687798,2024,217,0.086,0.204
"1597",687847,2024,15,-0.146,-1.231
"1598",687863,2024,638,-0.21,0.032
"1599",687911,2024,396,0.032,-0.036
"1600",687922,2024,245,0.261,0.758
"1601",687924,2024,529,0.051,0.13
"1602",688107,2024,399,0.118,-0.129
"1603",688297,2024,589,-0.387,-1.131
"1604",689017,2024,1148,0.513,0.286
"1605",689147,2024,1059,-0.076,-0.774
"1606",689225,2024,1144,-0.004,-0.127
"1607",689266,2024,34,0.382,2.015
"1608",689672,2024,720,0.73,0.792
"1609",689690,2024,188,-0.278,-0.228
"1610",689958,2024,132,-0.488,-0.03
"1611",689981,2024,295,-0.27,-0.33
"1612",690544,2024,303,0.379,0.054
"1613",690829,2024,541,-1.2,-1.426
"1614",690916,2024,312,0.03,-0.88
"1615",690925,2024,51,0.01,-0.96
"1616",690986,2024,2076,0.426,0.393
"1617",691172,2024,286,-0.094,0.004
"1618",691441,2024,70,-0.143,0.452
"1619",691951,2024,222,0.383,1.222
"1620",692230,2024,232,0.202,0.126
"1621",692285,2024,132,-0.76,-1.501
"1622",693312,2024,920,-0.199,0.257
"1623",693433,2024,1708,-0.087,-1.087
"1624",693821,2024,862,0.33,0.13
"1625",694037,2024,262,-1.028,-0.782
"1626",694297,2024,2785,0.001,-0.601
"1627",694350,2024,103,0.311,0.637
"1628",694361,2024,145,-0.49,-0.059
"1629",694363,2024,1287,0.527,0.604
"1630",694462,2024,133,-0.45,-0.223
"1631",694646,2024,82,0.305,0.399
"1632",694738,2024,905,0.425,0.159
"1633",694813,2024,2146,-0.085,-0.427
"1634",694973,2024,2122,-0.599,-0.889
"1635",695076,2024,497,0.193,0.072
"1636",695243,2024,1024,-1.079,-1.665
"1637",695549,2024,48,-0.337,-1.276
"1638",696131,2024,662,0.441,0.23
"1639",696136,2024,849,0.444,-0.042
"1640",700187,2024,328,0.347,0.263
"1641",700241,2024,310,0.337,-0.343
"1642",700249,2024,1383,0.661,0.682
"1643",700270,2024,468,0.233,0.467
"1644",700363,2024,86,0.5,0.82
"1645",700669,2024,105,0.559,1.06
"1646",701542,2024,458,0.021,-0.232
"1647",701581,2024,1096,-0.225,-0.34
"1648",701643,2024,118,-0.181,0.816
"1649",702352,2024,704,-0.04,-0.488
"1650",702674,2024,206,0.379,1.483
"1651",702795,2024,35,0.293,-0.226
"1652",703231,2024,16,0.059,0.841
"1653",800049,2024,583,-0.008,-0.104
"1654",805673,2024,712,0.119,0.353
"1655",806185,2024,1382,0.214,0.495
"1656",808967,2024,1420,0.049,-0.645
"1657",814005,2024,236,0.536,0.079
"1658",425794,2023,1676,1.659,1.391
"1659",425844,2023,2207,1.129,0.842
"1660",434378,2023,2584,0.573,-0.04
"1661",445276,2023,717,-0.124,-0.533
"1662",445926,2023,555,0.549,0.689
"1663",446372,2023,964,0.72,1.218
"1664",448179,2023,2451,1.356,1.379
"1665",450203,2023,2833,0.006,0.217
"1666",453178,2023,312,0.311,0.818
"1667",453268,2023,919,0.41,1.187
"1668",453286,2023,2448,0.157,-0.122
"1669",455119,2023,708,-0.001,-1.248
"1670",456501,2023,859,0.483,0.052
"1671",456713,2023,193,0.235,0.08
"1672",458681,2023,3132,0.248,0.077
"1673",471911,2023,1513,0.477,0.453
"1674",472551,2023,140,0.96,1.674
"1675",472610,2023,973,-0.652,-0.173
"1676",476595,2023,272,0.315,0.807
"1677",477132,2023,2010,0.449,0.727
"1678",488984,2023,365,0.893,0.309
"1679",489119,2023,1867,0.666,0.375
"1680",489446,2023,1055,-0.586,0.226
"1681",493603,2023,1019,0.049,0.584
"1682",500779,2023,1225,0.859,0.805
"1683",502043,2023,3014,0.379,0.615
"1684",502083,2023,123,0.167,0.196
"1685",502085,2023,1050,-0.265,-0.212
"1686",502171,2023,2334,-0.127,-0.148
"1687",502179,2023,101,1.302,1.445
"1688",502202,2023,338,0.487,0.581
"1689",502624,2023,1357,0.362,0.653
"1690",506433,2023,2033,0.41,0.196
"1691",517008,2023,62,0.519,1.42
"1692",518397,2023,647,0.274,0.227
"1693",518489,2023,894,0.127,-0.411
"1694",518516,2023,350,0.863,2.223
"1695",518585,2023,1112,-0.158,0.364
"1696",518617,2023,953,-0.694,-0.342
"1697",518626,2023,3,NA,NA
"1698",518876,2023,2789,0.085,-0.074
"1699",518886,2023,1116,-0.671,-1.102
"1700",519008,2023,49,0.247,1.316
"1701",519043,2023,819,-0.062,0.123
"1702",519151,2023,1005,-0.403,-0.907
"1703",519242,2023,1573,-0.329,-0.525
"1704",519293,2023,840,0.912,0.801
"1705",521230,2023,87,-0.331,-0.23
"1706",523260,2023,707,-0.56,-0.765
"1707",527048,2023,2156,0.588,0.124
"1708",527054,2023,1074,0.368,0.279
"1709",541640,2023,951,0.407,0.429
"1710",542585,2023,982,-0.165,0.25
"1711",542881,2023,2420,0.431,0.603
"1712",542888,2023,768,0.143,-0.741
"1713",542914,2023,322,0.185,0.226
"1714",542947,2023,450,0.941,0.708
"1715",543037,2023,3276,0.196,-0.409
"1716",543056,2023,809,-0.207,0.397
"1717",543063,2023,19,1.166,3.683
"1718",543101,2023,1503,0.296,0.592
"1719",543135,2023,2211,-0.15,0.055
"1720",543243,2023,2770,-0.112,-0.171
"1721",543272,2023,959,0.775,1.207
"1722",543294,2023,2104,0.793,0.493
"1723",543339,2023,64,0.047,0.657
"1724",543351,2023,441,0.302,0.197
"1725",543475,2023,2776,0.849,0.948
"1726",543507,2023,775,0.305,0.209
"1727",543518,2023,1179,-0.02,0.243
"1728",543521,2023,1010,0.48,0.283
"1729",543548,2023,162,1.092,-0.024
"1730",543594,2023,62,0.717,0.645
"1731",543766,2023,731,-0.255,0.2
"1732",543859,2023,1280,0.069,-0.584
"1733",543901,2023,182,0.679,0.657
"1734",544727,2023,247,-0.155,0.749
"1735",545121,2023,1,NA,NA
"1736",547179,2023,2356,0.415,0.271
"1737",547184,2023,272,0.384,-0.159
"1738",547943,2023,829,1.284,0.764
"1739",547973,2023,1002,-1.129,-0.951
"1740",548384,2023,966,0.451,0.463
"1741",548389,2023,1427,0.834,0.073
"1742",552640,2023,171,0.026,-1.014
"1743",554340,2023,1092,-0.057,-0.5
"1744",554430,2023,3043,-0.001,-0.837
"1745",570257,2023,215,0.172,0.391
"1746",570632,2023,770,-0.03,0.551
"1747",570666,2023,457,0.653,-0.065
"1748",570731,2023,11,NA,NA
"1749",571479,2023,451,-0.008,0.287
"1750",571510,2023,1176,0.693,0.316
"1751",571539,2023,379,0.039,0.302
"1752",571578,2023,2875,0.671,0.42
"1753",571616,2023,76,0.948,2.01
"1754",571656,2023,1214,0.486,0.307
"1755",571670,2023,955,0.129,-0.14
"1756",571710,2023,88,-0.052,2.295
"1757",571760,2023,2597,0.105,0.125
"1758",571863,2023,561,0.098,0.338
"1759",571882,2023,951,0.144,0.206
"1760",571901,2023,827,0.114,-0.375
"1761",571912,2023,5,NA,NA
"1762",571927,2023,1809,0.825,0.542
"1763",571945,2023,3180,0.924,0.286
"1764",571946,2023,659,0.223,0.684
"1765",571948,2023,996,0.044,-0.56
"1766",572020,2023,1686,0.341,0.331
"1767",572193,2023,218,0.583,1.801
"1768",572403,2023,1012,0.494,0.96
"1769",572888,2023,42,0.128,1.087
"1770",572955,2023,1072,0.322,0.285
"1771",572971,2023,657,0.713,0.927
"1772",573009,2023,570,0.284,0.203
"1773",573124,2023,776,0.641,0.539
"1774",573186,2023,2113,-0.092,-0.18
"1775",573204,2023,479,0.326,-0.015
"1776",579328,2023,2802,0.194,0.251
"1777",592094,2023,902,-0.14,0.194
"1778",592222,2023,4,-0.007,-2.845
"1779",592229,2023,733,0.098,0.057
"1780",592254,2023,281,-0.261,-0.054
"1781",592332,2023,3054,-0.376,-0.278
"1782",592346,2023,74,0.613,0.443
"1783",592351,2023,2383,0.187,0.036
"1784",592390,2023,18,0.264,0.181
"1785",592426,2023,523,-0.259,-0.239
"1786",592454,2023,683,-0.323,0.315
"1787",592473,2023,81,-0.077,0.342
"1788",592527,2023,41,0.616,1.212
"1789",592662,2023,90,-0.22,0.627
"1790",592741,2023,739,0.601,0.289
"1791",592767,2023,2396,0.6,0.595
"1792",592773,2023,857,-0.624,-0.714
"1793",592779,2023,435,-0.61,-1.035
"1794",592789,2023,1402,0.818,0.247
"1795",592791,2023,2527,0.807,0.261
"1796",592826,2023,635,0.621,0.629
"1797",592836,2023,2811,0.386,0.454
"1798",592848,2023,224,0.175,-0.115
"1799",592866,2023,2509,0.643,0.338
"1800",593334,2023,1566,0.188,0.334
"1801",593423,2023,26,-0.077,0.844
"1802",593576,2023,1073,0.108,0.191
"1803",593619,2023,317,-0.469,-0.536
"1804",593833,2023,159,-0.036,0.16
"1805",593958,2023,2355,0.557,0.44
"1806",593974,2023,875,-0.739,-0.423
"1807",594577,2023,453,0.458,-0.198
"1808",594580,2023,1003,-0.356,-0.387
"1809",594798,2023,450,-0.863,-1.518
"1810",594835,2023,804,1.152,0.597
"1811",594902,2023,1377,0.882,0.869
"1812",594943,2023,462,0.47,0.856
"1813",595345,2023,1011,0.309,0.5
"1814",595411,2023,104,0.652,0.052
"1815",595897,2023,58,-0.651,-0.643
"1816",595928,2023,295,0.47,0.606
"1817",596001,2023,1309,0.161,0.054
"1818",596057,2023,256,0.722,2.045
"1819",596082,2023,29,0.922,1.107
"1820",596112,2023,741,-0.097,0.177
"1821",596133,2023,2233,0.552,0.349
"1822",596271,2023,447,0.746,0.994
"1823",596295,2023,2154,0.875,0.689
"1824",598264,2023,398,0.08,0.244
"1825",598286,2023,652,0.566,-0.007
"1826",600917,2023,943,-0.255,0.302
"1827",600921,2023,768,-0.458,-0.6
"1828",600986,2023,36,-1.087,-1.554
"1829",601713,2023,2276,0.313,-0.141
"1830",605130,2023,1193,0.296,0.416
"1831",605135,2023,3121,0.437,0.447
"1832",605151,2023,148,0.505,0.098
"1833",605154,2023,608,0.705,0.02
"1834",605155,2023,104,-0.289,0.252
"1835",605177,2023,840,0.305,0.657
"1836",605182,2023,2009,0.519,0.418
